,code
1890,-329.0
1891,-319.0
1892,-322.0
1893,-325.0
1894,-321.0
1895,-321.0
1896,-333.0
1897,-346.0
1898,-347.0
1899,-360.0
1900,-380.0
1901,-386.0
1902,-387.0
1903,-398.0
1904,-426.0
1905,-448.0
1906,-467.0
1907,-502.0
1908,-536.0
1909,-560.0
1910,-579.0
1911,-599.0
1912,-609.0
1913,-597.0
1914,-576.0
1915,-556.0
1916,-529.0
1917,-491.0
1918,-452.0
1919,-409.0
1920,-347.0
1921,0.0
1922,37.0
1923,43.0
1924,44.0
1925,39.0
1926,41.0
1927,44.0
1928,36.0
1929,29.0
1930,26.0
1931,27.0
1932,16.0
1933,6.0
1934,3.0
1935,0.0
1936,-5.0
1937,-11.0
1938,-14.0
1939,-15.0
1940,-20.0
1941,-26.0
1942,-28.0
1943,-25.0
1944,-29.0
1945,-29.0
1946,-26.0
1947,-22.0
1948,-23.0
1949,-23.0
1950,-19.0
1951,-18.0
1952,-22.0
1953,-23.0
1954,-17.0
1955,-10.0
1956,-16.0
1957,-14.0
1958,-8.0
1959,-7.0
1960,-9.0
1961,-10.0
1962,-7.0
1963,-5.0
1964,-6.0
1965,-9.0
1966,-6.0
1967,-2.0
1968,-2.0
1969,2.0
1970,9.0
1971,15.0
1972,15.0
1973,17.0
1974,20.0
1975,24.0
1976,22.0
1977,25.0
1978,26.0
1979,24.0
1980,21.0
1981,17.0
1982,14.0
1983,8.0
1984,-3.0
1985,-7.0
1986,-9.0
1987,-14.0
1988,-22.0
1989,-28.0
1990,-27.0
1991,-32.0
1992,-40.0
1993,-39.0
1994,-34.0
1995,-33.0
1996,-34.0
1997,-31.0
1998,-22.0
1999,-16.0
2000,-13.0
2001,-6.0
2002,5.0
2003,11.0
2004,15.0
2005,20.0
2006,29.0
2007,28.0
2008,27.0
2009,28.0
2010,30.0
2011,26.0
2012,24.0
2013,24.0
2014,19.0
2015,12.0
2016,3.0
2017,-1.0
2018,-8.0
2019,-15.0
2020,-21.0
2021,-21.0
2022,-20.0
2023,-25.0
2024,-25.0
2025,-22.0
2026,-20.0
2027,-18.0
2028,-16.0
2029,-10.0
2030,-3.0
2031,0.0
2032,4.0
2033,10.0
2034,14.0
2035,14.0
2036,14.0
2037,14.0
2038,15.0
2039,10.0
2040,5.0
2041,3.0
2042,1.0
2043,-2.0
2044,-2.0
2045,-9.0
2046,-13.0
2047,-15.0
2048,-14.0
2049,-13.0
2050,-12.0
2051,-12.0
2052,-7.0
2053,-6.0
2054,2.0
2055,9.0
2056,12.0
2057,19.0
2058,25.0
2059,27.0
2060,33.0
2061,36.0
2062,38.0
2063,36.0
2064,37.0
2065,33.0
2066,31.0
2067,28.0
2068,23.0
2069,18.0
2070,10.0
2071,4.0
2072,0.0
2073,-5.0
2074,-12.0
2075,-12.0
2076,-16.0
2077,-19.0
2078,-20.0
2079,-20.0
2080,-18.0
2081,-17.0
2082,-14.0
2083,-12.0
2084,-8.0
2085,-4.0
2086,-3.0
2087,1.0
2088,3.0
2089,6.0
2090,4.0
2091,3.0
2092,3.0
2093,1.0
2094,-1.0
2095,-3.0
2096,-6.0
2097,-8.0
2098,-12.0
2099,-13.0
2100,-14.0
2101,-19.0
2102,-21.0
2103,-20.0
2104,-22.0
2105,-23.0
2106,-23.0
2107,-17.0
2108,-12.0
2109,-10.0
2110,-4.0
2111,2.0
2112,7.0
2113,12.0
2114,16.0
2115,19.0
2116,24.0
2117,24.0
2118,26.0
2119,25.0
2120,29.0
2121,27.0
2122,23.0
2123,20.0
2124,17.0
2125,12.0
2126,6.0
2127,4.0
2128,1.0
2129,-8.0
2130,-8.0
2131,-10.0
2132,-10.0
2133,-13.0
2134,-12.0
2135,-10.0
2136,-10.0
2137,-9.0
2138,-5.0
2139,-1.0
2140,0.0
2141,-1.0
2142,3.0
2143,3.0
2144,3.0
2145,4.0
2146,6.0
2147,7.0
2148,1.0
2149,1.0
2150,-1.0
2151,-7.0
2152,-10.0
2153,-14.0
2154,-15.0
2155,-18.0
2156,-19.0
2157,-22.0
2158,-25.0
2159,-23.0
2160,-22.0
2161,-22.0
2162,-21.0
2163,-17.0
2164,-12.0
2165,-11.0
2166,-7.0
2167,-1.0
2168,4.0
2169,5.0
2170,8.0
2171,14.0
2172,19.0
2173,21.0
2174,23.0
2175,26.0
2176,27.0
2177,26.0
2178,29.0
2179,27.0
2180,25.0
2181,24.0
2182,22.0
2183,17.0
2184,16.0
2185,14.0
2186,10.0
2187,10.0
2188,10.0
2189,7.0
2190,5.0
2191,4.0
2192,3.0
2193,3.0
2194,3.0
2195,6.0
2196,5.0
2197,3.0
2198,2.0
2199,4.0
2200,1.0
2201,-4.0
2202,-5.0
2203,-5.0
2204,-7.0
2205,-11.0
2206,-15.0
2207,-19.0
2208,-22.0
2209,-22.0
2210,-23.0
2211,-25.0
2212,-25.0
2213,-26.0
2214,-26.0
2215,-24.0
2216,-22.0
2217,-19.0
2218,-15.0
2219,-15.0
2220,-10.0
2221,-5.0
2222,-1.0
2223,1.0
2224,4.0
2225,9.0
2226,10.0
2227,10.0
2228,14.0
2229,15.0
2230,17.0
2231,19.0
2232,16.0
2233,13.0
2234,14.0
2235,14.0
2236,8.0
2237,6.0
2238,8.0
2239,4.0
2240,2.0
2241,1.0
2242,2.0
2243,-2.0
2244,-1.0
2245,-4.0
2246,-6.0
2247,-7.0
2248,-10.0
2249,-9.0
2250,-7.0
2251,-11.0
2252,-10.0
2253,-9.0
2254,-7.0
2255,-10.0
2256,-8.0
2257,-8.0
2258,-10.0
2259,-12.0
2260,-6.0
2261,-7.0
2262,-7.0
2263,-9.0
2264,-4.0
2265,-4.0
2266,-5.0
2267,-5.0
2268,0.0
2269,1.0
2270,1.0
2271,4.0
2272,8.0
2273,11.0
2274,10.0
2275,14.0
2276,14.0
2277,11.0
2278,11.0
2279,17.0
2280,15.0
2281,9.0
2282,7.0
2283,19.0
2284,23.0
2285,12.0
2286,6.0
2287,13.0
2288,19.0
2289,10.0
2290,8.0
2291,14.0
2292,20.0
2293,16.0
2294,19.0
2295,24.0
2296,23.0
2297,18.0
2298,16.0
2299,19.0
2300,19.0
2301,9.0
2302,9.0
2303,15.0
2304,11.0
2305,3.0
2306,3.0
2307,4.0
2308,-7.0
2309,-19.0
2310,-13.0
2311,-13.0
2312,-24.0
2313,-32.0
2314,-34.0
2315,-30.0
2316,-13.0
2317,-24.0
2318,-44.0
2319,-32.0
2320,-5.0
2321,-21.0
2322,-37.0
2323,-22.0
2324,-7.0
2325,-2.0
2326,1.0
2327,5.0
2328,-1.0
2329,-7.0
2330,-1.0
2331,4.0
2332,2.0
2333,1.0
2334,5.0
2335,19.0
2336,21.0
2337,19.0
2338,21.0
2339,9.0
2340,-13.0
2341,-14.0
2342,-3.0
2343,-2.0
2344,-17.0
2345,-15.0
2346,6.0
2347,17.0
2348,-1.0
2349,-10.0
2350,11.0
2351,5.0
2352,-23.0
2353,-10.0
2354,17.0
2355,-3.0
2356,-38.0
2357,-13.0
2358,34.0
2359,3.0
2360,-31.0
2361,-11.0
2362,6.0
2363,-7.0
2364,-30.0
2365,-17.0
2366,21.0
2367,-1.0
2368,-24.0
2369,8.0
2370,30.0
2371,-1.0
2372,-29.0
2373,6.0
2374,30.0
2375,-4.0
2376,-24.0
2377,18.0
2378,27.0
2379,-20.0
2380,-26.0
2381,10.0
2382,0.0
2383,-31.0
2384,-46.0
2385,-29.0
2386,-37.0
2387,-78.0
2388,-78.0
2389,-50.0
2390,-48.0
2391,-76.0
2392,-82.0
2393,-54.0
2394,-37.0
2395,-48.0
2396,-34.0
2397,-11.0
2398,-20.0
2399,-23.0
2400,21.0
2401,64.0
2402,83.0
2403,91.0
2404,132.0
2405,166.0
2406,168.0
2407,172.0
2408,210.0
2409,228.0
2410,190.0
2411,165.0
2412,203.0
2413,221.0
2414,167.0
2415,140.0
2416,173.0
2417,174.0
2418,82.0
2419,0.0
2420,-2.0
2421,-6.0
2422,-65.0
2423,-117.0
2424,-113.0
2425,-118.0
2426,-161.0
2427,-169.0
2428,-134.0
2429,-158.0
2430,-248.0
2431,-310.0
2432,-288.0
2433,-277.0
2434,-335.0
2435,-341.0
2436,-263.0
2437,-214.0
2438,-244.0
2439,-248.0
2440,-207.0
2441,-222.0
2442,-297.0
2443,-320.0
2444,-282.0
2445,-286.0
2446,-316.0
2447,-264.0
2448,-170.0
2449,-164.0
2450,-211.0
2451,-181.0
2452,-121.0
2453,-140.0
2454,-177.0
2455,-131.0
2456,-74.0
2457,-82.0
2458,-72.0
2459,21.0
2460,117.0
2461,123.0
2462,101.0
2463,128.0
2464,169.0
2465,155.0
2466,129.0
2467,169.0
2468,186.0
2469,105.0
2470,45.0
2471,44.0
2472,-3.0
2473,-147.0
2474,-260.0
2475,-302.0
2476,-400.0
2477,-584.0
2478,-713.0
2479,-756.0
2480,-844.0
2481,-1019.0
2482,-1160.0
2483,-1227.0
2484,-1329.0
2485,-1473.0
2486,-1576.0
2487,-1647.0
2488,-1795.0
2489,-1980.0
2490,-2073.0
2491,-2082.0
2492,-2159.0
2493,-2290.0
2494,-2354.0
2495,-2376.0
2496,-2466.0
2497,-2572.0
2498,-2597.0
2499,-2588.0
2500,-2636.0
2501,-2673.0
2502,-2593.0
2503,-2431.0
2504,-2323.0
2505,-2196.0
2506,-1961.0
2507,-1711.0
2508,-1546.0
2509,-1394.0
2510,-1127.0
2511,-839.0
2512,-628.0
2513,-426.0
2514,-162.0
2515,85.0
2516,256.0
2517,415.0
2518,611.0
2519,723.0
2520,686.0
2521,596.0
2522,553.0
2523,510.0
2524,387.0
2525,237.0
2526,87.0
2527,-123.0
2528,-409.0
2529,-695.0
2530,-959.0
2531,-1284.0
2532,-1675.0
2533,-1927.0
2534,-2280.0
2535,-2685.0
2536,-3105.0
2537,-3471.0
2538,-3824.0
2539,-4232.0
2540,-4678.0
2541,-5098.0
2542,-5511.0
2543,-5946.0
2544,-6367.0
2545,-6750.0
2546,-7115.0
2547,-7467.0
2548,-7722.0
2549,-7723.0
2550,-7490.0
2551,-7196.0
2552,-6903.0
2553,-6619.0
2554,-6348.0
2555,-6087.0
2556,-5836.0
2557,-5597.0
2558,-5368.0
2559,-5148.0
2560,-4938.0
2561,-4735.0
2562,-4542.0
2563,-4357.0
2564,-3761.0
2565,-2453.0
2566,-1229.0
2567,-132.0
2568,835.0
2569,1684.0
2570,2427.0
2571,3074.0
2572,3634.0
2573,4112.0
2574,4521.0
2575,4869.0
2576,5156.0
2577,5394.0
2578,5580.0
2579,5732.0
2580,5845.0
2581,5926.0
2582,5977.0
2583,6001.0
2584,6031.0
2585,6274.0
2586,6432.0
2587,6488.0
2588,6489.0
2589,6455.0
2590,6376.0
2591,6243.0
2592,6088.0
2593,5938.0
2594,5772.0
2595,5582.0
2596,5389.0
2597,5205.0
2598,5026.0
2599,4847.0
2600,4687.0
2601,4587.0
2602,4528.0
2603,4486.0
2604,4455.0
2605,4436.0
2606,4437.0
2607,4460.0
2608,4491.0
2609,4540.0
2610,4587.0
2611,4615.0
2612,4616.0
2613,4618.0
2614,4620.0
2615,4601.0
2616,4526.0
2617,4407.0
2618,4273.0
2619,4119.0
2620,3926.0
2621,3664.0
2622,3349.0
2623,3025.0
2624,2687.0
2625,2317.0
2626,1928.0
2627,1560.0
2628,1226.0
2629,889.0
2630,547.0
2631,222.0
2632,-74.0
2633,-342.0
2634,-571.0
2635,-770.0
2636,-969.0
2637,-1174.0
2638,-1371.0
2639,-1516.0
2640,-1629.0
2641,-1723.0
2642,-1812.0
2643,-1899.0
2644,-1969.0
2645,-1990.0
2646,-1891.0
2647,-1630.0
2648,-1331.0
2649,-1056.0
2650,-810.0
2651,-588.0
2652,-391.0
2653,-217.0
2654,-62.0
2655,73.0
2656,191.0
2657,296.0
2658,387.0
2659,464.0
2660,532.0
2661,591.0
2662,658.0
2663,1076.0
2664,1504.0
2665,1858.0
2666,2164.0
2667,2413.0
2668,2566.0
2669,2593.0
2670,2510.0
2671,2340.0
2672,2088.0
2673,1758.0
2674,1355.0
2675,883.0
2676,371.0
2677,-147.0
2678,-628.0
2679,-1003.0
2680,-1101.0
2681,-980.0
2682,-821.0
2683,-673.0
2684,-538.0
2685,-420.0
2686,-309.0
2687,-213.0
2688,-128.0
2689,-52.0
2690,14.0
2691,76.0
2692,127.0
2693,172.0
2694,213.0
2695,245.0
2696,276.0
2697,300.0
2698,323.0
2699,340.0
2700,354.0
2701,367.0
2702,377.0
2703,384.0
2704,421.0
2705,584.0
2706,678.0
2707,735.0
2708,761.0
2709,776.0
2710,817.0
2711,899.0
2712,987.0
2713,1074.0
2714,1186.0
2715,1343.0
2716,1514.0
2717,1701.0
2718,1911.0
2719,2134.0
2720,2350.0
2721,2550.0
2722,2742.0
2723,2931.0
2724,3084.0
2725,3164.0
2726,3177.0
2727,3151.0
2728,3050.0
2729,2850.0
2730,2574.0
2731,2270.0
2732,1919.0
2733,1493.0
2734,1030.0
2735,571.0
2736,123.0
2737,-313.0
2738,-713.0
2739,-1055.0
2740,-1329.0
2741,-1542.0
2742,-1675.0
2743,-1719.0
2744,-1684.0
2745,-1601.0
2746,-1473.0
2747,-1308.0
2748,-1113.0
2749,-908.0
2750,-693.0
2751,-477.0
2752,-289.0
2753,-146.0
2754,-43.0
2755,10.0
2756,-19.0
2757,-113.0
2758,-249.0
2759,-434.0
2760,-688.0
2761,-990.0
2762,-1287.0
2763,-1568.0
2764,-1846.0
2765,-2082.0
2766,-2236.0
2767,-2308.0
2768,-2323.0
2769,-2290.0
2770,-2180.0
2771,-1984.0
2772,-1734.0
2773,-1443.0
2774,-1117.0
2775,-740.0
2776,-321.0
2777,116.0
2778,554.0
2779,973.0
2780,1360.0
2781,1725.0
2782,2059.0
2783,2350.0
2784,2588.0
2785,2781.0
2786,2917.0
2787,3006.0
2788,3012.0
2789,2927.0
2790,2793.0
2791,2619.0
2792,2405.0
2793,2155.0
2794,1896.0
2795,1644.0
2796,1397.0
2797,1177.0
2798,1009.0
2799,886.0
2800,796.0
2801,755.0
2802,771.0
2803,820.0
2804,884.0
2805,969.0
2806,1082.0
2807,1198.0
2808,1294.0
2809,1390.0
2810,1475.0
2811,1509.0
2812,1469.0
2813,1363.0
2814,1218.0
2815,1015.0
2816,735.0
2817,409.0
2818,63.0
2819,-299.0
2820,-685.0
2821,-1062.0
2822,-1383.0
2823,-1622.0
2824,-1788.0
2825,-1879.0
2826,-1888.0
2827,-1816.0
2828,-1654.0
2829,-1393.0
2830,-1052.0
2831,-631.0
2832,-135.0
2833,419.0
2834,1016.0
2835,1650.0
2836,2325.0
2837,3000.0
2838,3620.0
2839,4173.0
2840,4672.0
2841,5112.0
2842,5477.0
2843,5753.0
2844,5950.0
2845,6065.0
2846,6077.0
2847,5992.0
2848,5851.0
2849,5679.0
2850,5444.0
2851,5147.0
2852,4825.0
2853,4499.0
2854,4136.0
2855,3743.0
2856,3359.0
2857,2998.0
2858,2644.0
2859,2295.0
2860,1951.0
2861,1620.0
2862,1294.0
2863,983.0
2864,693.0
2865,386.0
2866,37.0
2867,-324.0
2868,-654.0
2869,-970.0
2870,-1298.0
2871,-1624.0
2872,-1918.0
2873,-2215.0
2874,-2532.0
2875,-2833.0
2876,-3087.0
2877,-3327.0
2878,-3563.0
2879,-3741.0
2880,-3859.0
2881,-3952.0
2882,0.0
2883,33.0
2884,45.0
2885,54.0
2886,55.0
2887,59.0
2888,61.0
2889,62.0
2890,64.0
2891,65.0
2892,63.0
2893,65.0
2894,61.0
2895,59.0
2896,49.0
2897,39.0
2898,22.0
2899,7.0
2900,-2.0
2901,-6.0
2902,-20.0
2903,-36.0
2904,-46.0
2905,-46.0
2906,-44.0
2907,-41.0
2908,-35.0
2909,-45.0
2910,-54.0
2911,-50.0
2912,-36.0
2913,-43.0
2914,-53.0
2915,-46.0
2916,-45.0
2917,-47.0
2918,-29.0
2919,-2.0
2920,7.0
2921,4.0
2922,0.0
2923,-18.0
2924,-46.0
2925,-69.0
2926,-87.0
2927,-121.0
2928,-151.0
2929,-181.0
2930,-223.0
2931,-270.0
2932,-305.0
2933,-315.0
2934,-317.0
2935,-344.0
2936,-399.0
2937,-431.0
2938,-423.0
2939,-416.0
2940,-422.0
2941,-417.0
2942,-404.0
2943,-399.0
2944,-387.0
2945,-353.0
2946,-329.0
2947,-346.0
2948,-365.0
2949,-350.0
2950,-320.0
2951,-292.0
2952,-251.0
2953,-195.0
2954,-153.0
2955,-127.0
2956,-94.0
2957,-45.0
2958,-2.0
2959,28.0
2960,68.0
2961,128.0
2962,186.0
2963,235.0
2964,299.0
2965,392.0
2966,460.0
2967,502.0
2968,548.0
2969,597.0
2970,637.0
2971,683.0
2972,734.0
2973,759.0
2974,774.0
2975,829.0
2976,894.0
2977,901.0
2978,859.0
2979,811.0
2980,724.0
2981,598.0
2982,479.0
2983,362.0
2984,198.0
2985,-29.0
2986,-276.0
2987,-542.0
2988,-869.0
2989,-1242.0
2990,-1619.0
2991,-2032.0
2992,-2522.0
2993,-3065.0
2994,-3630.0
2995,-4183.0
2996,-4745.0
2997,-5321.0
2998,-5912.0
2999,-6531.0
3000,-7170.0
3001,-7773.0
3002,-8199.0
3003,-8204.0
3004,-8204.0
3005,-8204.0
3006,-8204.0
3007,-8204.0
3008,-8204.0
3009,-8204.0
3010,-8204.0
3011,-8204.0
3012,-8094.0
3013,-7765.0
3014,-7451.0
3015,-7148.0
3016,-6861.0
3017,-6580.0
3018,-6316.0
3019,-6062.0
3020,-5818.0
3021,-5584.0
3022,-5362.0
3023,-5149.0
3024,-4898.0
3025,-4253.0
3026,-3559.0
3027,-2924.0
3028,-2338.0
3029,-1773.0
3030,-1226.0
3031,-712.0
3032,-216.0
3033,262.0
3034,719.0
3035,1152.0
3036,1568.0
3037,1977.0
3038,2374.0
3039,2768.0
3040,3181.0
3041,3604.0
3042,4006.0
3043,4382.0
3044,4758.0
3045,5148.0
3046,5522.0
3047,5848.0
3048,6131.0
3049,6375.0
3050,6571.0
3051,6719.0
3052,6833.0
3053,6916.0
3054,6934.0
3055,6874.0
3056,6745.0
3057,6551.0
3058,6300.0
3059,6009.0
3060,5700.0
3061,5353.0
3062,4949.0
3063,4499.0
3064,4036.0
3065,3592.0
3066,3167.0
3067,2743.0
3068,2308.0
3069,1868.0
3070,1453.0
3071,1080.0
3072,750.0
3073,456.0
3074,207.0
3075,5.0
3076,-154.0
3077,-286.0
3078,-389.0
3079,-440.0
3080,-407.0
3081,-193.0
3082,158.0
3083,505.0
3084,811.0
3085,1081.0
3086,1313.0
3087,1513.0
3088,1683.0
3089,1829.0
3090,1950.0
3091,2048.0
3092,2130.0
3093,2193.0
3094,2242.0
3095,2277.0
3096,2300.0
3097,2312.0
3098,2314.0
3099,2311.0
3100,2297.0
3101,2277.0
3102,2254.0
3103,2226.0
3104,2192.0
3105,2156.0
3106,2208.0
3107,2435.0
3108,2546.0
3109,2573.0
3110,2534.0
3111,2446.0
3112,2310.0
3113,2121.0
3114,1894.0
3115,1649.0
3116,1401.0
3117,1186.0
3118,1094.0
3119,1078.0
3120,1074.0
3121,1064.0
3122,1052.0
3123,1040.0
3124,1025.0
3125,1009.0
3126,991.0
3127,971.0
3128,949.0
3129,929.0
3130,908.0
3131,882.0
3132,861.0
3133,838.0
3134,814.0
3135,790.0
3136,767.0
3137,744.0
3138,719.0
3139,697.0
3140,674.0
3141,652.0
3142,630.0
3143,608.0
3144,587.0
3145,564.0
3146,544.0
3147,525.0
3148,505.0
3149,487.0
3150,468.0
3151,449.0
3152,432.0
3153,415.0
3154,398.0
3155,381.0
3156,365.0
3157,350.0
3158,334.0
3159,320.0
3160,306.0
3161,294.0
3162,280.0
3163,268.0
3164,258.0
3165,244.0
3166,233.0
3167,222.0
3168,210.0
3169,199.0
3170,191.0
3171,183.0
3172,174.0
3173,164.0
3174,158.0
3175,149.0
3176,141.0
3177,135.0
3178,128.0
3179,122.0
3180,143.0
3181,413.0
3182,649.0
3183,833.0
3184,982.0
3185,1101.0
3186,1180.0
3187,1218.0
3188,1228.0
3189,1218.0
3190,1188.0
3191,1122.0
3192,1024.0
3193,906.0
3194,774.0
3195,632.0
3196,485.0
3197,334.0
3198,171.0
3199,4.0
3200,-164.0
3201,-314.0
3202,-450.0
3203,-586.0
3204,-721.0
3205,-838.0
3206,-928.0
3207,-1007.0
3208,-1082.0
3209,-1155.0
3210,-1214.0
3211,-1265.0
3212,-1302.0
3213,-1316.0
3214,-1279.0
3215,-1166.0
3216,-1031.0
3217,-905.0
3218,-789.0
3219,-684.0
3220,-590.0
3221,-507.0
3222,-432.0
3223,-364.0
3224,-304.0
3225,-249.0
3226,-201.0
3227,-160.0
3228,-121.0
3229,-88.0
3230,-44.0
3231,226.0
3232,489.0
3233,722.0
3234,937.0
3235,1115.0
3236,1260.0
3237,1388.0
3238,1506.0
3239,1598.0
3240,1665.0
3241,1707.0
3242,1724.0
3243,1721.0
3244,1692.0
3245,1631.0
3246,1548.0
3247,1457.0
3248,1348.0
3249,1222.0
3250,1090.0
3251,969.0
3252,865.0
3253,759.0
3254,640.0
3255,528.0
3256,421.0
3257,303.0
3258,168.0
3259,33.0
3260,-93.0
3261,-231.0
3262,-387.0
3263,-538.0
3264,-682.0
3265,-831.0
3266,-980.0
3267,-1130.0
3268,-1271.0
3269,-1398.0
3270,-1506.0
3271,-1586.0
3272,-1631.0
3273,-1628.0
3274,-1586.0
3275,-1513.0
3276,-1416.0
3277,-1292.0
3278,-1134.0
3279,-954.0
3280,-756.0
3281,-557.0
3282,-347.0
3283,-104.0
3284,161.0
3285,427.0
3286,679.0
3287,921.0
3288,1161.0
3289,1393.0
3290,1599.0
3291,1784.0
3292,1965.0
3293,2141.0
3294,2288.0
3295,2395.0
3296,2493.0
3297,2601.0
3298,2704.0
3299,2778.0
3300,2803.0
3301,2810.0
3302,2831.0
3303,2871.0
3304,2920.0
3305,2957.0
3306,3006.0
3307,3084.0
3308,3177.0
3309,3266.0
3310,3354.0
3311,3437.0
3312,3480.0
3313,3476.0
3314,3462.0
3315,3442.0
3316,3378.0
3317,3237.0
3318,3041.0
3319,2802.0
3320,2484.0
3321,2077.0
3322,1626.0
3323,1141.0
3324,597.0
3325,-7.0
3326,-637.0
3327,-1286.0
3328,-1933.0
3329,-2540.0
3330,-3092.0
3331,-3610.0
3332,-4097.0
3333,-4510.0
3334,-4829.0
3335,-5061.0
3336,-5206.0
3337,-5272.0
3338,-5264.0
3339,-5193.0
3340,-5069.0
3341,-4872.0
3342,-4599.0
3343,-4287.0
3344,-3978.0
3345,-3677.0
3346,-3357.0
3347,-3032.0
3348,-2742.0
3349,-2485.0
3350,-2241.0
3351,-2021.0
3352,-1848.0
3353,-1699.0
3354,-1552.0
3355,-1407.0
3356,-1278.0
3357,-1142.0
3358,-989.0
3359,-841.0
3360,-675.0
3361,-479.0
3362,-270.0
3363,-70.0
3364,131.0
3365,342.0
3366,564.0
3367,796.0
3368,970.0
3369,1144.0
3370,1244.0
3371,1298.0
3372,1327.0
3373,1316.0
3374,1239.0
3375,1098.0
3376,923.0
3377,720.0
3378,465.0
3379,190.0
3380,-54.0
3381,-287.0
3382,-553.0
3383,-820.0
3384,-1037.0
3385,-1194.0
3386,-1300.0
3387,-1337.0
3388,-1291.0
3389,-1184.0
3390,-1012.0
3391,-763.0
3392,-457.0
3393,-130.0
3394,198.0
3395,531.0
3396,873.0
3397,1204.0
3398,1516.0
3399,1816.0
3400,2115.0
3401,2365.0
3402,2545.0
3403,2672.0
3404,2769.0
3405,2837.0
3406,2859.0
3407,2838.0
3408,2810.0
3409,2771.0
3410,2727.0
3411,2700.0
3412,2705.0
3413,2720.0
3414,2725.0
3415,2729.0
3416,2763.0
3417,2816.0
3418,2864.0
3419,2891.0
3420,2910.0
3421,2910.0
3422,2870.0
3423,2801.0
3424,2712.0
3425,2564.0
3426,2335.0
3427,2058.0
3428,1740.0
3429,1376.0
3430,973.0
3431,545.0
3432,109.0
3433,-342.0
3434,-795.0
3435,-1199.0
3436,-1538.0
3437,-1829.0
3438,-2067.0
3439,-2228.0
3440,-2315.0
3441,-2346.0
3442,-2295.0
3443,-2134.0
3444,-1905.0
3445,-1661.0
3446,-1389.0
3447,-1037.0
3448,-652.0
3449,-289.0
3450,83.0
3451,470.0
3452,818.0
3453,1090.0
3454,1315.0
3455,1526.0
3456,1708.0
3457,1849.0
3458,1964.0
3459,2070.0
3460,2185.0
3461,2282.0
3462,2369.0
3463,2476.0
3464,2597.0
3465,2704.0
3466,2812.0
3467,2951.0
3468,3109.0
3469,3287.0
3470,3483.0
3471,3688.0
3472,3874.0
3473,4033.0
3474,4162.0
3475,4232.0
3476,4202.0
3477,4081.0
3478,3883.0
3479,3605.0
3480,3220.0
3481,2737.0
3482,2184.0
3483,1593.0
3484,929.0
3485,180.0
3486,-592.0
3487,-1351.0
3488,-2115.0
3489,-2872.0
3490,-3553.0
3491,-4126.0
3492,-4611.0
3493,-5013.0
3494,-5293.0
3495,-5449.0
3496,-5503.0
3497,-5454.0
3498,-5292.0
3499,-5038.0
3500,-4710.0
3501,-4328.0
3502,-3894.0
3503,-3420.0
3504,-2938.0
3505,-2468.0
3506,-2002.0
3507,-1561.0
3508,-1171.0
3509,-811.0
3510,-459.0
3511,-138.0
3512,127.0
3513,371.0
3514,637.0
3515,908.0
3516,1190.0
3517,1528.0
3518,1919.0
3519,2311.0
3520,2695.0
3521,3130.0
3522,3651.0
3523,4188.0
3524,4691.0
3525,5185.0
3526,5660.0
3527,6066.0
3528,6386.0
3529,6657.0
3530,6834.0
3531,6855.0
3532,6709.0
3533,6420.0
3534,5963.0
3535,5295.0
3536,4474.0
3537,3539.0
3538,2477.0
3539,1315.0
3540,130.0
3541,-1014.0
3542,-2140.0
3543,-3265.0
3544,-4315.0
3545,-5230.0
3546,-6019.0
3547,-6693.0
3548,-7202.0
3549,-7529.0
3550,-7720.0
3551,-7793.0
3552,-7716.0
3553,-7499.0
3554,-7204.0
3555,-6866.0
3556,-6484.0
3557,-6087.0
3558,-5720.0
3559,-5372.0
3560,-5043.0
3561,-4748.0
3562,-4509.0
3563,-4355.0
3564,-4270.0
3565,-4198.0
3566,-4115.0
3567,-4020.0
3568,-3908.0
3569,-3761.0
3570,-3568.0
3571,-3291.0
3572,-2889.0
3573,-2347.0
3574,-1692.0
3575,-922.0
3576,-42.0
3577,929.0
3578,1970.0
3579,3080.0
3580,4224.0
3581,5345.0
3582,6393.0
3583,7346.0
3584,8063.0
3585,8131.0
3586,8131.0
3587,8131.0
3588,8131.0
3589,8131.0
3590,8131.0
3591,8131.0
3592,8131.0
3593,8040.0
3594,7432.0
3595,6691.0
3596,5922.0
3597,5131.0
3598,4344.0
3599,3616.0
3600,2961.0
3601,2341.0
3602,1725.0
3603,1166.0
3604,716.0
3605,330.0
3606,-25.0
3607,-330.0
3608,-594.0
3609,-878.0
3610,-1204.0
3611,-1508.0
3612,-1798.0
3613,-2149.0
3614,-2556.0
3615,-2980.0
3616,-3434.0
3617,-3946.0
3618,-4481.0
3619,-4993.0
3620,-5504.0
3621,-6036.0
3622,-6527.0
3623,-6918.0
3624,-7227.0
3625,-7457.0
3626,-7575.0
3627,-7547.0
3628,-7398.0
3629,-7138.0
3630,-6716.0
3631,-6092.0
3632,-5315.0
3633,-4427.0
3634,-3464.0
3635,-2418.0
3636,-1306.0
3637,-176.0
3638,942.0
3639,1996.0
3640,2931.0
3641,3722.0
3642,4377.0
3643,4890.0
3644,5259.0
3645,5479.0
3646,5547.0
3647,5471.0
3648,5264.0
3649,4932.0
3650,4491.0
3651,3973.0
3652,3418.0
3653,2813.0
3654,2144.0
3655,1442.0
3656,759.0
3657,117.0
3658,-488.0
3659,-1078.0
3660,-1650.0
